गअकलहकुंभसंणिहघणपीणणिरंतरेहि तुंगेहिं । ऊससिउं पि ण तीरइ किं पुण गंतुं हअथणेहिं ॥,"With those damned breasts Like the two bumps on a young elephant’s forehead, Firm, full and prominent, pressing against each other, She can hardly breathe Let alone move."
मासपसूअं छम्मासगब्भिणिं एक्कदिअहजरिअं च । रंगुत्तिण्णं च पिअं पुत्तअ कामंतओ होहि ॥,"Figlio, indirizza le tue voglie a un’amante che abbia partorito da un mese, o sia incinta da sei, o abbia avuto la febbre per un giorno, o che sia scappata dal palcoscenico."
पडिवक्खमण्णुपुंजे लावण्णउडे अणंगगअकुंभे । पुरिससअहिअअधरिए कीस थणंती थणे वहसि ॥,"Why do you groan as you carry them —Two heaps piled with your rivals’ jealousy, Two vessels brimful of beauty, Two elephant lobes stuffed with love? In their hearts men by the hundred Are sharing the burden Of your breasts."
घरिणीघणथणपेल्लणसुहेल्लिपडिअस्स होंतपहिअस्स । अवसउणंगारअवारविट्ठिदिअहा सुहावेंति ॥,The would-be traveler has become so addicted to the pleasant pastime Of fondling his wife’s firm breasts That he welcomes any bad omen —Wishes it were Tuesday or a day of rain.
सा तुज्झ कए वालअ अणिसं घरदारतोरणणिसण्णा । ओसूसइ वंदणमालिअ व्व दिअहं चिअ वराई ॥,"You fool, It is on your account That the poor girl sits patiently Beneath the doorway And, like the garland of welcome Festooning it, wilts every day."
हसिअं सहत्थतालं सुक्खवडं उवगएहि पहिएहिं । पत्तअफलाण सरिसे उड्डीणे पूसविंदम्मि ॥,"Laughing and clapping, The travelers run towards the shady banyan Loaded with juicy fruit When a flock of parrots flies up To reveal a bare, shrivelled tree."
अज्ज म्हि हासिआ मामि तेण पाएसु तह पडंतेण । तीए वि जलंतिं दीववत्तिमब्भुत्तअंतीए ॥,"Oggi ho proprio riso, zietta! Di lui che le è caduto così ai piedi, e di lei che cercava di ravvivare lo stoppino ardente."
अणुवत्तणं कुणंतो वेसे वि जणे अहिण्णमुहराओ । अप्पवसो वि हु सुअणो परव्वसो आहिआईए ॥,"Poiché pratica la tolleranza, nemmeno di fronte all’avversario altera l’espressione del viso: benché signore di se stesso, infatti, l’uomo buono è suddito di cortesia."
अणुदिअहवड्ढिआअर विण्णाणगुणेहि जणिअमाहप्पो । पुत्तअ अहिआअजणो विरज्जमाणो वि दुल्लक्खो ॥,"Figliolo, un uomo nobile la cui grandezza d’animo e formata da rispetto, comprensione e qualità che crescono ogni giorno, anche quando ormai è indifferente non lo fa notare."
विण्णाणगुणमहग्घे पुरिसे वेसत्तणं पि रमणिज्जं । जणणिंदिए उण जणे पिअत्तणेणा ॥,Con un uomo notevole per comprensione e qualità anche l’inimicizia dà gioia: per un individuo biasimato dalla gente ci vergognamo invece anche dell’affetto.
कह णाम तीअ तह सो सहावगरुओ वि थणहरो पडिओ । अहवा महिलाण चिरं को वि ण हिअअम्मि संठाइ ॥,"How come that her breasts, Once so firm, Now sag like this? On the other hand, Who abides forever in a woman’s heart?"
सुअनु वअणं छिवंतं सूरं मा साउलीअ वारेहि । एअस्स पंकअस्स अ जाणउ कअरं सुहप्फंसं ॥,"Lovely woman, Don’t cover your face with your shawl. Let the sun find out which is more pleasant to touch, Your face Or the lotus."
माणोसहं व पिज्जइ पिआइ माणंसिणीअ दइअस्स । करसंपुडवलिउद्धाणणाइ मइराइ गंडूसो ॥,"Turning her face upwards With his cupped hands, Her husband offers her wine —One mouthful to drink As a medicine For sulkiness."
कह सा णिव्वण्णिज्जउ जीअ जहालोइअम्मि अंगम्मि । दिट्ठी दुव्वलगाइ व्व पंकपडिआ ण उत्तरइ ॥,How can I describe her? Once you see her body You cannot take your eyes off it: They are like a helpless cow Stuck in the mud.
कीरंति च्चिअ णासइ उअए रेह व्व खलअणे मेत्ती । सा उण सुअणम्मि कआ अणहा पाहाणरेह व्व ॥,Like writing on water Friendship with a bad man Fades as soon as it’s begun. With a good man it is immutable Like an inscription in stone.
अव्वो दुक्करआरअ पुणो वि तत्तिं करेसि गमणस्स । अज्ज वि ण होंति सरला वेणीअ तरंगिणो चिहुरा ॥,"Ah, what a cruel man you are, Thinking of leaving again While the hair of my braid has not yet had time To uncurl."
ण वि तह छेअरआइ वि हरंति पुणरुत्तराअरसिआइं । जह जत्थ व तत्थ व जह व तह व सब्भावणेहरमिआइं ॥,"Making love With great sophistication, For all the pleasure Of constantly renewed passion, Is not as rapturous As making love Wherever and however With true affection."
उज्झसि पिआइ समअं तह वि हु रे भणसु कीस किसिअ त्ति । उअरिभरेण अआणुअ मुअइ वइल्लो वि अंगाइं ॥,"I have both you And your new love To bear in my heart. How dare you ask, you fool, Why I am wasting away? Even an ox collapses when overloaded."
दढमूलवद्धगंठि व्व मोइआ कह वि तेण मे वाहू । अम्हेहि वि तस्स उरे खुत्त व्व समुक्खआ थणआ ॥,With great difficulty He released himself from my arms As if untangling a tight knot And I extracted my breasts Deeply buried in his chest.
अणुणअपसाइआए तुज्झ । अपहुत्तोहअहत्थंगुरीअ रुण्णं वराईए ॥,Only after you had won her round Did she start to make a count of your offenses. When the fingers of both hands proved not enough The poor thing finally burst into tears.
सेअच्छलेण पेच्छह तणुए अंगम्मि से अमाअंतं । लावण्णं ओसरइ व तिवलीसोवाणवंतीहिं ॥,"Guardate! Sotto forma di sudore, non trovando posto nel corpo esile, la sua bellezza piccante e come se ne andasse lungo la fila di gradini delle tre pieghe sopra l’ombelico."
देव्वाअत्तम्मि फले किं कीरउ एत्तिअं पुणो भणिमो । कंकेल्लिपल्लवाणं ण पल्लवा होंति सारिच्छा ॥,"Poiché il frutto dipende dal destino, che cosa si può fare? Questo ancora diciamo: non ci sono gemme simili alle gemme dell’aśoka."
धुअइ व्व मअकलंकं कवोलपडिअस्स माणिणी उअह । अणवरअवाहजलभरिअणअणकलसेहि चंदस्स ॥,See how the affronted wife Is washing away the dark patches of the moon Reflected on her cheek With an endless stream of water From the jars of her eyes.
गंधेण अप्पणो मालिआण णोमालिआ ण फुट्टिहइ । अण्णो को वि हआसाइ मंसलो परिमलुग्गारो ॥,Among the other flowers in a garland The scent of the young jasmine will never get lost: There is something unusually powerful About the damned thing.
फलसंपत्तीअ समोणआइ तुंगाइ फलविपत्तीए । हिअआइ सुपुरिसाणं महातरूणं व सिहराइं ॥,The hearts of good men are like the tops of tall trees: When laden with fruit They are bent on sharing And when bare they are uplifted.
आसासेइ परिअणं परिवत्तंतीअ पहिअजाआए । णित्थामुव्वत्तणवलिअहत्थमुहलो वलअसद्दो ॥,"The sound of her bracelets, As the traveler’s wife turns on her side And weakly moves her hands, Is enough to reassure her friends."
तुंगो च्चिअ होइ मणो मणंसिणो अंतिमासु वि दसासु । अत्थमणम्मि वि रइणो किरणा उद्धं चिअ फुरंति ॥,L’animo del coraggioso rimane elevato anche nelle condizioni estreme: anche al tramonto i raggi del sole scintillano solo verso l’alto.
पोट्टं भरंति सउणा वि माउआ अप्पणो अणुव्विग्गा । विहलुद्धरणसहावा हुवंति जइ के वि सप्पुरिसा ॥,"Perfino gli uccelli si riempiono la pancia, zia, senza nessun timore; ma ci sono pochi uomini nobili capaci di salvare chi ha paura."
ण विणा सब्भावेणं घेप्पइ परमत्थजाणुओ लोओ । को जुण्णमंजरं कंजिएण वेआरिउं तरइ ॥,"A man who knows the ultimate truth Is only won over by true goodness, For who can trick an old cat with rice gruel?"
रण्णाउ तणं रण्णाउ पाणिअं सव्वदो सअंगाहं । तह वि मआण मईण अ आमरणंताइ पेम्माइं ॥,"In the jungle grass and water Are everywhere free for the asking, And still the love between a doe and a stag Lasts until death."
तावमवणेइ ण तहा चंदणपंको वि कामिमिहुणाणं । जह दूसहे वि गिम्हे अण्णोण्णालिंगणसुहेल्ली ॥,"Sandal paste does not work as well As the wild delight of a tight embrace, Which, even on the hottest summer day, Succeeds in allaying a couple’s fever."
तुप्पाणणा किणो अच्छसि त्ति परिपुच्छिआइ वहुआइ । विउणावेढिअजहणत्थलाइ लज्जोणअं हसिअं ॥,"When he asked his young wife Why her face was still smeared with ghee, She looked away in embarrassment But smiled, Her skirt wrapped twice around her thighs."
हिअअ च्चेअ विलीणो ण साहिओ जाणिऊण घरसारं । वंधवदुव्वअणं मिव दोहलओ दुग्गअवहूए ॥,"Conscious of the family’s situation, The pregnant wife does not mention what she craves for But keeps it to herself, Like an indecent proposal made by one of her husband’s brothers."
धावइ विअलिअधम्मिल्लसिचअसंजमणवावडकरग्गा । चंडिलभअविवलाअंतडिंभपरिमग्गिणी घरिणी ॥,"With one hand clutching at her skirt, Which is slipping down, And with the other her hair, Which has come loose, The housewife chases after her little son, Who is running away, scared of the barber."
जह जह उव्वहइ वहू णवजोव्वणमणहराइ अंगाइ । तह तह से तणुआअइ मज्झो दइओ अ पडिवक्खो ॥,"The more the wife flaunts her delicious, young body The thinner become her waist, her husband, And her rivals."
जह जह जरापरिणओ होइ पई दुग्गओ विरूओ वि । कुलवालिआण तह तह अहिअअरं वल्लहो होइ ॥,"The poorer, the uglier, the more decrepit Her husband becomes The more a true woman loves him."
एसो मामि जुआणो वारं वारेण जं अडअणाओ । गिम्हे गामेक्कवडोदअं व किच्छेण पावंति ॥,"Aunt! There goes the young man Whom all the hussies in turn Try to grab hold of, Just like the water in the only well in the village On a hot summer’s day."
गामवडस्स पिउच्छा आवंडुमुहाण पंडुरच्छाहं । हिअएण समं असईण पडइ वाआहअं पत्तं ॥,"Aunt, A yellow leaf, battered by the wind, Falls from the village banyan And with it the pale faces Of the false women."
पेच्छइ अलद्धलक्खं दीहं णीससइ सुण्णअं हसइ । जह जंपइ अफुडत्थं तह से हिअअट्ठिअं किं पि ॥,"She stares into thin air, Heaves long sighs, Smiles vacantly And mutters nonsense: There must be something on her mind."
गहवइ गओ म्ह सरणं रक्खसु एअं ति अडअणा भणिउं । सहसागअस्स तुरिअं पइणो च्चिअ जारमप्पेइ ॥,"“My lord, This man seeks shelter with us. Do look after him.” With these words the wife hastily introduced her lover To her husband Who had returned home unexpectedly."
हिअएच्छिअस्स दिज्जउ तणुआअंतिं ण पेच्छह पिउच्छा । हिअएच्छिओ म्ह कत्तो भणिउं मोहं गआ कुअरी ॥,"Aunt, Marry the girl to the person she fancies. Can’t you see she is pining away? “‘Person I fancy’? What do you mean?” So saying the girl fell in a faint."
खिण्णस्स उरे पइणो ठवेइ गिम्हावरण्हरमिअस्स । ओल्लं गलंतकुसुमं ण्हाणसुअंधं चिहुरभारं ॥,"Wet and fragrant after her bath And with flowers falling from it, She lays her long, thick hair On her exhausted husband’s chest After a summer afternoon Of making love."
अह सरसदंतमंडलकवोलपडिमागओ मअच्छीए । अंतोसिंदूरिअसंखवत्तकरणिं वहइ चंदो ॥,"Reflected in the deer-eyed woman’s cheek Covered with fresh tooth marks, The moon looks like a white conch shell Red on the inside."
स-गुण-कित्तण-किरणो ताव ण जणिंदु हरिसमुल्लसइ । जा ललइ न पालित्तय-सूरि-रवी निरुवम-गुणंसू ॥ ,"The moon of these people, whose rays are their constant self-congratulation, cannot delight me so long as the sun of Pālitta Sūri, whose rays are his incomparable virtues, does not shine here."
कीर्तिः प्रवरसेनस्य प्रयाता कुमुदोज्ज्वला । ।  सागरस्य परं पारं कपिसेनेव सेतुना ॥ ॥, "The fame of Pravarasēna, brilliant as a white water-lily, extends to the furthest shore of the ocean on his Bridge, just like the army of apes."
येन प्रवरसेनेन धर्मसेतुं विवृण्वता । । परः प्रवरसेनोऽपि जितः प्राकृतसेतुकृत् ॥ ॥, "He laid out a Bridge of Dharma with his excellent army, and so defeated that other Pravarasēna, who created a common bridge (or: the Prakrit Bridge)."
इअ पडिसारिअ-चंदे दूरुक्खंडिअ-णिसा-पअत्त-विरामे । चित्तविअ-कामिणि-अणे जाम-च्छेअ-विसमं गअम्मि पओसे ॥ दीहं रक्खस-वइणा चिंता-रेअविअ-धीर-दाविअ-हिअअं । दसहि वि मुहेहि समअं आलोइअ-सुण्ण-दस-दिसं णीससिअं ॥, "When thus the evening advanced beyond the (second) watch of the night, with the moon ascending high in the sky, and all activity ceased as the night was far spent, and the young women worried (at the prospect of war); the lord of the demons heaved a deep sigh, revealing his heart, impatient with anxiety, and saw the ten directions empty as he turned his ten faces all at once."
चिंतेइ ससइ जूरइ बाहुं परिपुसइ धुणइ मुह-संघाअं । हसइ परिओस-सुण्णं सीआ-णिप्पसर-वम्महो दहवअणो ॥,"Rāvaṇa, frustrated in his passion for Sītā, was lost in thought, sighed, and grieved, rubbed his arms, and shook his faces, and laughed without joy."
बहु-मण्णइ वच्छ-अडं हीरंतुव्वत्त-जणअ-तणआलिद्धं । णिंदइ अ वअण-णिवहं अप्पत्त-पिआ-मुहामअ-रसासाअं ॥,"He valued his bosom, touched by Site as she quivered, while being carried off, but abhorred his mouths, deprived of the nectar—sweet taste of his beloved’s lips."
पडिरुंभंतस्स वि से भग्ग-णिअत्त-परिसंठविअ-भिज्जंते । विसमुद्धाइअ-कंपे हिअए उल्ललइ अलहुअम्मि वि धीरं ॥,"Despite his efforts to the contrary, his patience wore out in his intermittently throbbing heart, which, though firm, despaired and cheered up, and became steady and despondent by turns."
तो से विसमुव्वत्तिअ -विरल-पसारिअ-करंगुलि-दर-त्थइअं । खलिअं अंसम्मि मुहं विअंभिआआस-गलिअ-बाहुप्पीडं ॥,"His faces, streaming with tears on account of overmastering anguish, and partly covered with the sparse fingers of his outstretched and upturned hands, drooped on his shoulders."
विसमुग्गाहिअ-महुरं दूमिअ-दंत-व्वणाहर-परिक्खलिअं । आअण्णेइ पिआणं वलंत-हिअआवहीरिअं जअ-सद्दं ॥,"He heard the greetings of his mistresses, lispingly uttered and sweet, and indistinct because of the lips hurt by amorous bites; but now ignored by his inconstant heart."
आमुअइ महइ सअणं मग्गइ रअणि-विरमं जुउच्छइ दिअसं । णीइ णिअत्तेइ पुणो रइ-लंभोवाअ-मग्गणाउर-हिअओ ॥,"Weary of seeking a means of gratifying his passion, he left his bed and yearned for it again; sought the end of the night, but hated the day; sallied out, turned back again."
पच्छाअंतस्स वि से बहुसो हिअअ-ट्ठिओ पिआण वि पुरओ । समअं मुह-णिवहम्मि वि सीआमइओ पअट्टइ समुल्लावो ॥,"Even in the presence of his mistresses, Sītā’s name, abiding in heart, even though he tried to suppress it, emerged simultaneously from all his mouths time and again."
तं पुलइअम्मि पेच्छइ उल्लावंतो अ तीअ गेण्हइ गोत्तं । ठाइ अ तस्स समअणे अण्णम्मि वि चिंतिअम्मि स च्चिअ हिअए ॥,"He saw her wherever he glanced, and uttered her name whenever he talked. In his heart, inflamed with passion, she alone stayed even whenhe thought of aught else."
साहइ से संतावं वास-हरद्धंत-विसम-पुंजिअ-कुसुमो । आअअ-णीसास-हओ किलिंत-सग्ग-तरु-पल्लवो उवआरो ॥,"The cooling remedies in the shape of the flowers heaped here and there in his chamber, and the fading leaves of the celestial trees, all marred by his sighs, betokened his grief."
देह-परिणाह-विअडे वलइ भरोव्वत्त-दलिअ-पासद्धंते । दूरोणामिअ-मज्झे विसमं भूमि-सअणे पहोलिर-हत्थो ॥,"Swaying his hands, he tossed about on a bed on the floor, enough for his bulky frame, and sunk in the middle, with the sides turned down and crushed by his weight."
दक्खिण्ण-मेत्त-दिण्णो जणअ-सुआ-हुत्त-हिअअ-दिण्णुक्कंठो । उल्ललइ खण-विलक्खो णिअअंतेउर-मुहेसु से मुह-णिवहो ॥,"His lips, touching those of his mistresses out of mere courtesy, slipped aside, compelled by momentary shame, and unsteady because his heart was bent on Sītā."
जा अण्णेण हसंतो गमेइ उम्मच्छरं विलासिणि-सत्थं । ता दूसह-संतावं अण्णं से सोअ-दुम्मणं होइ मुहं ॥,"While he deceived his jealous mistresses by laughing with one face, another face of his was clouded with grief, bearing traces of unbearable suffering."
णिउण-हसिआणुविद्धं सीआ-लंभावहारण-विसंवाअं । सुणइ ण लक्खेइ फुडं अण्ण-विइण्ण-हिअओ पिआण दहमुहो ॥,"With his heart fixed elsewhere, Rāvaṇa heard, but did not clearly comprehend the talk of his miStresses, accompanied by ironic smiles, as they ruled out the certainty of his winning Sītā."
ईसा-मच्छर-गरुए साहिक्खेव-परिवड्ढिओवालंभे । कह कह वि गमेइ खणं विलक्ख-हसिएहि कामिणि-समुल्लावे ॥,"Laughing in his confusion, he somehow endured for a moment the utterances of his mistresses, full of jealousy and wrath, and conveying opprobrious and stern rebukes."
तस्स पडिरुद्ध-सेसं बाहोत्थअ-कंठ-विसम-पअ-णिक्खेवं । संकिज्जइ विमणाहिं फुडं ण णज्जइ पिआहि गोत्त-क्खलिअं ॥,"Dejected, his mistresses suspected, but failed to comprehend clearly his fortuitous mention of their rival’s name, because the last letter was suppressed, and the utterance indistinct, his throat being choked with tears."
कह वि ठवेइ दहमुहो किं ति अणालविअ-मोह-दिण्णालावं । दइआहि गलिअ-बाहं रोस-णिरुत्तर-पुलोइअं अप्पाणं ॥,"Having responded in vain when no one had spoken to him, Rāvaṇa somehow composed himself as his mistresses looked at him in speechless rage, with tears walling up in their eyes."
अणहिअओ वि पिआणं उम्मच्छ-पसारिअग्घविअ-हुंकारं । अहिणंदइ दहवअणो समत्त-णिव्वेल्लिआहरोट्ठ-पुलइअं ॥,"Even though his heart was elsewhere, he welcomed the (angry) looked of his mistresses, with their lips all aquiver, because their mutterings occasioned by jealousy were suppressed (by decorum)."
दुच्चिंतिआवएसं पिआहि उम्मच्छ-संभम-कआलोअं । हसइ खणं अप्पाणं अणहिअअ-विसज्जिआसण-णिअत्तंतं ॥,"As he absent-mindedly left his seat and returned to it, offering an ill conceived excuse he laughed at himself for a moment; while his mistresses looked at him in perplexity with jealous eyes."
तह स गओ अइभूमिं जह ण विणिज्जंतणं पिआहि ण णाओ । ण अ णाऊण ण हसिओ ण अ हसिऊण अणुसोइउं ण अ तिण्णो ॥,"He went to such extremes (in his distraction) that his mistresses did know his condition for certain; and having known it, did laugh at him; but having laughed, could not help pitying him."
चिंतेउं च पउत्तो अवहोवास-पसरंत-णीसास-हअं । दोसु णिमेऊण समं एक्कं आसण्ण-मुह-कवोलेसु करं ॥,"Placing one of his hands evenly between two of his contiguous faces, he began to think as he covered it with his sighs coming on both sides."
अंकागअं सहिज्जइ पओस-रइ-विग्घ-संकिएण कइ-बलं । तं कस्स वि सोअत्थं वलइ अलद्ध-सुरअं महं चिअ हिअअं ॥,"“I have put up with the host of apes that is close at hand, because I am afraid to disturb the pleasures of the night. That is to the advantage of someone else; while deprived of the joys of love, it is my heart that grows restless."
किं भुअ-विवर-पहोलिर -संखोह-प्फिडिअ-गहिअ-कड्ढिअ-णिहअं । अत्थक्कासण्ण-ठिअं णिप्फल-चडुल-मुहलं मलेमि कइ-बलं ॥,"“Shall I crush the horde of apes as they draw near unawares, and move about and chatter in vain and wriggle out of my arms and flee in confusion and lie still when seized and dragged by me?"
ओ ससि-कराहउम्मिल्ल-लोअणंदोलमाण-बाह-तरंगं । आसाएमि कअ-ग्गह -णिरुत्तरुत्ताणिआणणं जणअ-सुअं ॥,"“Or, shall I enjoy Sītā, her silent face turned upwards as I seize her by the hair while ripples of tears well up in her eyes opening in contact with the moonbeams?"
कह विरह-प्पडिऊला होहिइ समुह-हिअआ पइम्मि उवगए । णेच्छइ इअरा वि ससिं किं उण दिट्ठम्मि दिणअरम्मि कमलिणी ॥,"“Hostile to me even in her husband’s absence. how will she be friendly now that her lord hath come? Does the day lily that is averse to the moon, even in the absence of the sun, ever desire it when the sun comes into view?"
अब्भत्थणं ण गेण्हइ तीरइ तिहुअण-सिरीअ वि ण लोहेउं । ण गणेइ सरीर-वहं कह मण्णे हेज्ज जाणई साणुणआ ॥,"“Sītā doth not accept entreaties, nor can she be tempted even with the riches of the three worlds, nor is she afraid of any danger to her life. How could she, I wonder, be favourable to be.”"
पइ-माहप्प-णिसण्णा अवमण्णिअ-सेस-सप्पुरिस-सोडीरा । जइ णवर होज्ज व वसा लुअ-राहव-सीस-दंसणा जणअ-सुआ ॥,"“Relying on the greatness of her consort, she depises the valour of all other brave men. She might perhaps yield only if she saw the severed-head of Rāma."
अद्दिट्ठ-लज्जणिज्जो भग्ग-परित्ताण-विअलिआसा-बंधे । अवसो अबंधु-लहुओ भएण ठिइ-भंग-साहसं कुणइ जणो ॥,"“People dare violate their cherished principle, out of fear, when they are helpless and humble for lack of friends, and see no cause for shame with all hope gone owing to loss of protection.”"
णवरि अ णं खेआलस -जिंभाअंत-वलिउद्ध-मुह-संघाअं । भुमआ-भंगाणत्तो समअं पासेसु परिअणो अल्लीणो ॥,"Thereupon his attendants, summoned by a movement of his eyebrows, fearfully approached him. on either side as his faces, held high with a weary yawn, turned towards them."
तो एक्क-हिअअ-गुणिअं दसहि वि समअं मुहेहि अप्पाहेउं । ण पहुप्पइ दहवअणो चिर-कंखिअ-लंभ-गब्भिणक्खर-गरुअं ॥,Even with his ten mouths he could not utter at once what was thought out in his mind because it was cumbered with words choked with my at the prospect of fulfilling his long cherished resolve.
अण्णेण समारद्धं वअणं अण्णेण हरिस-गहिअ-प्फिडिअं । अण्णेण अद्ध-भणिअं मुहेण अण्णेण से कह वि णिम्मविअं ॥,"One of his mouths began the words; another took them over in joy, but let-them slip; another uttered them half; while yet another somehow finished them."
तो उग्गाहिअ-सोअं तेण भणंतेण मुह-पहोलिर-धूमं । संताविएक्क-हिअअं दस-कंठ-क्खलिअ-पलहुअं णीससिअं ॥,"As he spoke sadly, his mouths shrouded in fumes and his heart aggrieved he heaved a sigh that became faint as it passed through his ten throats."
आहासइ अ णिसिअरे आणा-सम-काल-दिण्ण-पडिसंलावे । महि-णिमिओहअ-कर-अल -तंस-ट्ठिअ-तिअ-भरुण्णमिअ-देहद्धे ॥,"He addressed the demons, who responded simultaneously as he gave the orders and (knelt before him) with both hands placed on the ground and the raised half of the body resting on the curved hips."
तं माआ-णिम्मविअं रिउ-दंसण-विसम-वलिअ-णिच्चल-णअणं । दावेह कंठ-रहिअं सीआइ विओअ-पंडुरं राम-सिरं ॥,"Show to Sītā Rāma’s neckless head created by magic, with the face pale on account of separation from her, and the fierce staring eyes turned sideways to look at the foe."
तो अमरिस-मेलाविअ -भुमउग्गाहिअ-तरंगिअ-णिलाड-अडं । छिण्णाणिअं व तं चिअ ताहे च्चिअ तेहि णिम्मिअं राम-सिरं ॥,"Thereupon, at that very moment, they produced the very head of Rāma, as if it had just been severed and brought thither, with the forehead furrowed by an angry frown."
संपत्थिआ अ संभम -चलणोवडण-विसमुट्ठिआ पमअ-वणं । कह वि समत्तप्पाहिअ -दहवअणाणत्ति-वावडा रअणिअरा ॥,"Hurriedly getting up with eager footsteps, the demons started for the pleasure garden, occupied with Rāvaṇa’s command that had somehow been fully explained by him."
पत्ता अ फुडिअ-मणि-अड -विवरुट्ठिअ-सलिल-बद्ध-पंकअ-मउलं । पवण-सुअ-भग्ग-पाअव -भंगुग्गअ-बाल-किसलअं पमअ-वणं ॥,They reached the pleasance where lotus-buds were springing up in the water stored in cavities in the crystal embankments; and young shoots had issued from the broken stems of the trees smashed by Hanumat.
पेच्छंति अ सइ-संठिअ -वअण-विसंवइअ-थण-णिसण्ण-कर-अलं । दहवअणागम-संकिअ -पअ-सद्दुप्पित्थ-लोअणं जणअ-सुअं ॥,"There they saw Sītā, with her eyes terror-stricken at the, sound of-their footsteps making her fear that Rāvaṇa might have come; while her hands lay on her bosom, having slipped from the face that had always rested on them."
पिअअम-सहत्थ-पेसिअ -मणि-सुण्णइअ-सिढिलद्ध-वेणी-बंधं । धोअ-कलधोअ-पंडुर -पडंत-बाह-पहउण्णअ-त्थण-अलसं ॥,"Her half-tied braid was loose, being stripped of the jewel, which she had sent to her beloved as a sign of recognition; and her high bosom, white as refined silver, was drenched with streaming tears."
अजमिअ-पम्हल-वेणिं बाह-जल-पहाविआलओत्थइअ-मुहिं । रसणा-सुण्ण-णिअंबं विच्छड्डिअ-मंडणग्घविअ-लावण्णं ॥,"Her locks were unkempt and ruffled, and her face was covered with her tresses drenched with tears, and the hips were without the girdle; but her beauty was heightened because she had discarded the ornaments."
थोअ-मउआअअ-ट्ठिअ -पिअअम-गअ-हिअअ-सुण्ण-णिच्चल-णअणं । कइ-बल-सद्दाअण्णण -बाह-तरंग-परिघोलमाण-पहरिसं ॥,"Her partly closed, dilated eyes were motionless and vacant; her heart being absorbed in her beloved; while joy flickered in the ripples of her tears as she heard the noise of the host of apes."
ईसि-रअ-भिण्ण-पाडल -वसुआअ-प्फरुस-बाह-बिंदु-ट्ठाणं । विच्छड्डिअ-परिधूसर -णिअअ-सहाव-परिसंठिआहर-राअं ॥,"The traces of her tear-drops, partly mingling with the dust on her body, were pale red, dry and coarse; while her unadorned and pallid lips revealed their natural hue."
वअणं समुव्वहंतं ओलुग्ग-कओल-णिव्वलंताआमं । असमत्त-कला-दीहं कइ-दिअहासण्ण-पूरिअव्वं व ससिं ॥,"Her face appeared to be drawn out because of her worn cheeks, and resembled a crescent moon that fills out in the course of a few days."
देह-च्छवि-णिव्वलिए भिण्ण-दरुव्वत्त-रोअणा-सच्छाए । भूसण-बंधण-मग्गे लक्खिज्जंत-तलिणत्तणे वहमाणं ॥,"She had on her the faint traces of her disarded ornaments. made distinct by the lustre of her body, and resembling yellow pigment applied to the body, but slightly rubbed off."
दट्ठव्व-चडुल-णअणं उवऊहण-लालस-प्फुरिअ-बाहु-लअं । आसण्ण-ट्ठिअ-दइअं रसेण एक्क-सअणम्मि व विसूरंतिं ॥,"With her beloved close at hand she was pining, with her eyes longing to see him and her quivering arms eager to embrace him; even like an offended lady suffering on account of love, with her beloved close to her in the bed."
दूसह-मिअंक-दंसण -दुउणअरुक्कंठ-णीसह-णिसण्णंगिं । गअ-जीविअ-परिसंकिअ -णिसिअरि-हत्थ-परिमट्ठ-णिच्चल-हिअअं ॥,Her limbs were languid and drooping because of redoubled anguish at the sight of the unbearable moon? and her inert bosom was felt by the female demons fearing she was dead.
हत्थेण बाह-गरुइअ -दूर-पलंबालओत्थएण वहंतिं । पिअ-पेसिअंगुलीअअ -मणि-प्पहा-पाअडेक्क-पासं व मुहं ॥,"Her face seemed to be covered, on one side, with the lustre of the (blue) gems of the ring, sent by her beloved because she rested it on her hand covered with her flowing tresses drenched with tears."
आसण्ण-जुज्झ-विमणं राम-भुआसंघ-णिट्ठविअ-संतावं । हिअआवलिअ-दहमुहं किं मण्णे होहिइ त्ति विमुहिज्जंतिं ॥,"She was disquieted by the impending battle, but her anxiety was stifled by her confidence in Rāma’s arms. But when Rāvaṇa came to her mind she was in a puzzle about what would come to pass."
समुहालोअण-विडिअं विडिअ-णिमिल्ल-पिअ-दंसणूसुअ-हिअअं । ऊसुअ-हिअउम्मिल्लं उम्मिल्लोसरिअ-पइ-मुह-किलिम्मंतिं ॥,"She was abashed to see Rāma before her (in her imagination); but when she closed her eyes in abashment, her heart became eager to see her beloved again. She opened her eyes in the eagerness of her heart, but became sad as the face of her consort vanished with the opening of the eyes."
दट्ठूण अ णं दूमिअ -हिअअ-पहोलंत-संभरिअ-काअव्वा । अल्लीणा माआमअ -राम-सिरुल्लअण-काअरा रअणिअरा ॥,The demons recalled their task that was slipping from their minds saddened on seeing her and drew near loth to present to her the magic head of Rāma.
अह तेहि तीअ पुरओ छेअ-समुव्वत्त-मास-दिण्णावेढं । ठविअं राहव-वअणं लुअ-मज्झ-विलग्ग-वाम-हत्थं च धणुं ॥,"They then placed before her Rāma’s head, with the flesh swollen all round on account of the cut; also a bow with the severed left hand attached to the middle."
आलोइए विसण्णा उवणिज्जंतम्मि वेविउं आढत्ता । सीआ रअणिअरेहिं राम-सिरं ति भणिए गअ च्चिअ मोहं ॥,"Sītā was seized with grief when she espied it, and began to tremble as the demons brought it near, and fainted when they said it was Rāma’s head."
